V1_clean	original_metadata	host_group	host_confidence	biosample_organism	manual_host	needs_review	biosample_host	biosample_isolation_source	biosample_organism_field	biosample_title	host_group_broad
SRR13200803	human gut metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR13200875	human gut metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR13200877	human gut metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR13200878	human gut metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR13200886	human gut metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR13200896	human gut metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR13200899	human gut metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR13232994	Canis lupus familiaris	Canine	high	NA	NA	FALSE	NA	NA	NA	NA	Canine
SRR13233025	Canis lupus familiaris	Canine	high	NA	NA	FALSE	NA	NA	NA	NA	Canine
SRR13233041	Canis lupus familiaris	Canine	high	NA	NA	FALSE	NA	NA	NA	NA	Canine
SRR13233072	Canis lupus familiaris	Canine	high	NA	NA	FALSE	NA	NA	NA	NA	Canine
SRR13233113	Canis lupus familiaris	Canine	high	NA	NA	FALSE	NA	NA	NA	NA	Canine
SRR13233212	Canis lupus familiaris	Canine	high	NA	NA	FALSE	NA	NA	NA	NA	Canine
SRR13233239	Canis lupus familiaris	Canine	high	NA	NA	FALSE	NA	NA	NA	NA	Canine
SRR13233261	Canis lupus familiaris	Canine	high	NA	NA	FALSE	NA	NA	NA	NA	Canine
SRR13233316	Canis lupus familiaris	Canine	high	NA	NA	FALSE	NA	NA	NA	NA	Canine
SRR13233338	Canis lupus familiaris	Canine	high	NA	NA	FALSE	NA	NA	NA	NA	Canine
SRR13233356	Canis lupus familiaris	Canine	high	NA	NA	FALSE	NA	NA	NA	NA	Canine
SRR13233423	Canis lupus familiaris	Canine	high	NA	NA	FALSE	NA	NA	NA	NA	Canine
SRR13233487	Canis lupus familiaris	Canine	high	NA	NA	FALSE	NA	NA	NA	NA	Canine
SRR13233550	Canis lupus familiaris	Canine	high	NA	NA	FALSE	NA	NA	NA	NA	Canine
SRR13233582	Canis lupus familiaris	Canine	high	NA	NA	FALSE	NA	NA	NA	NA	Canine
SRR13233637	Canis lupus familiaris	Canine	high	NA	NA	FALSE	NA	NA	NA	NA	Canine
SRR13233669	Canis lupus familiaris	Canine	high	NA	NA	FALSE	NA	NA	NA	NA	Canine
SRR13233709	Canis lupus familiaris	Canine	high	NA	NA	FALSE	NA	NA	NA	NA	Canine
SRR13233732	Canis lupus familiaris	Canine	high	NA	NA	FALSE	NA	NA	NA	NA	Canine
SRR13233756	Canis lupus familiaris	Canine	high	NA	NA	FALSE	NA	NA	NA	NA	Canine
SRR13233851	Canis lupus familiaris	Canine	high	NA	NA	FALSE	NA	NA	NA	NA	Canine
SRR13233924	Canis lupus familiaris	Canine	high	NA	NA	FALSE	NA	NA	NA	NA	Canine
SRR13233962	Canis lupus familiaris	Canine	high	NA	NA	FALSE	NA	NA	NA	NA	Canine
SRR13234696	Canis lupus familiaris	Canine	high	NA	NA	FALSE	NA	NA	NA	NA	Canine
SRR13234730	Canis lupus familiaris	Canine	high	NA	NA	FALSE	NA	NA	NA	NA	Canine
SRR13234783	Canis lupus familiaris	Canine	high	NA	NA	FALSE	NA	NA	NA	NA	Canine
SRR13234847	Canis lupus familiaris	Canine	high	NA	NA	FALSE	NA	NA	NA	NA	Canine
SRR13234862	Canis lupus familiaris	Canine	high	NA	NA	FALSE	NA	NA	NA	NA	Canine
SRR13234878	Canis lupus familiaris	Canine	high	NA	NA	FALSE	NA	NA	NA	NA	Canine
SRR13234920	Canis lupus familiaris	Canine	high	NA	NA	FALSE	NA	NA	NA	NA	Canine
SRR13234931	Canis lupus familiaris	Canine	high	NA	NA	FALSE	NA	NA	NA	NA	Canine
SRR13234957	Canis lupus familiaris	Canine	high	NA	NA	FALSE	NA	NA	NA	NA	Canine
SRR13234982	Canis lupus familiaris	Canine	high	NA	NA	FALSE	NA	NA	NA	NA	Canine
SRR13234992	Canis lupus familiaris	Canine	high	NA	NA	FALSE	NA	NA	NA	NA	Canine
SRR13235000	Canis lupus familiaris	Canine	high	NA	NA	FALSE	NA	NA	NA	NA	Canine
SRR13235008	Canis lupus familiaris	Canine	high	NA	NA	FALSE	NA	NA	NA	NA	Canine
SRR13235011	Canis lupus familiaris	Canine	high	NA	NA	FALSE	NA	NA	NA	NA	Canine
SRR13235042	Canis lupus familiaris	Canine	high	NA	NA	FALSE	NA	NA	NA	NA	Canine
SRR13235189	Canis lupus familiaris	Canine	high	NA	NA	FALSE	NA	NA	NA	NA	Canine
SRR13235192	Canis lupus familiaris	Canine	high	NA	NA	FALSE	NA	NA	NA	NA	Canine
SRR13235208	Canis lupus familiaris	Canine	high	NA	NA	FALSE	NA	NA	NA	NA	Canine
SRR13235220	Canis lupus familiaris	Canine	high	NA	NA	FALSE	NA	NA	NA	NA	Canine
SRR13235232	Canis lupus familiaris	Canine	high	NA	NA	FALSE	NA	NA	NA	NA	Canine
SRR13235301	Canis lupus familiaris	Canine	high	NA	NA	FALSE	NA	NA	NA	NA	Canine
SRR13235302	Canis lupus familiaris	Canine	high	NA	NA	FALSE	NA	NA	NA	NA	Canine
SRR13235318	Canis lupus familiaris	Canine	high	NA	NA	FALSE	NA	NA	NA	NA	Canine
SRR13235429	Canis lupus familiaris	Canine	high	NA	NA	FALSE	NA	NA	NA	NA	Canine
SRR13235461	Canis lupus familiaris	Canine	high	NA	NA	FALSE	NA	NA	NA	NA	Canine
SRR13235463	Canis lupus familiaris	Canine	high	NA	NA	FALSE	NA	NA	NA	NA	Canine
SRR13235467	Canis lupus familiaris	Canine	high	NA	NA	FALSE	NA	NA	NA	NA	Canine
SRR13235479	Canis lupus familiaris	Canine	high	NA	NA	FALSE	NA	NA	NA	NA	Canine
SRR13235485	Canis lupus familiaris	Canine	high	NA	NA	FALSE	NA	NA	NA	NA	Canine
SRR13235487	Canis lupus familiaris	Canine	high	NA	NA	FALSE	NA	NA	NA	NA	Canine
SRR13235493	Canis lupus familiaris	Canine	high	NA	NA	FALSE	NA	NA	NA	NA	Canine
SRR6061930	Helianthus annuus	Other	low	NA	NA	TRUE	NA	NA	NA	NA	Other
SRR13271887	Mus musculus	Rodent	high	NA	NA	FALSE	NA	NA	NA	NA	Rodent
SRR13275825	Mus musculus	Rodent	high	NA	NA	FALSE	NA	NA	NA	NA	Rodent
SRR13275827	Mus musculus	Rodent	high	NA	NA	FALSE	NA	NA	NA	NA	Rodent
SRR13275828	Mus musculus	Rodent	high	NA	NA	FALSE	NA	NA	NA	NA	Rodent
SRR13275829	Mus musculus	Rodent	high	NA	NA	FALSE	NA	NA	NA	NA	Rodent
SRR13281383	Rattus norvegicus	Rodent	high	NA	NA	FALSE	NA	NA	NA	NA	Rodent
SRR13289348	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR13289351	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR13289353	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR13289354	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR13289356	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR13289357	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR13289358	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR13289359	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR13289368	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR13289374	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR13289381	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR13289382	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR13289386	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR13289395	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR13289400	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR13289401	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR13289402	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR13289406	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR13289407	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR13289408	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR13289409	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR13289411	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR13289412	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR13289415	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR13289416	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR13289417	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR13289419	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR13289422	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR13289425	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR13289426	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR13301901	Mus musculus	Rodent	high	NA	NA	FALSE	NA	NA	NA	NA	Rodent
SRR13308318	bird metagenome	Avian	medium	NA	NA	FALSE	NA	NA	NA	NA	Avian
SRR13308320	bird metagenome	Avian	medium	NA	NA	FALSE	NA	NA	NA	NA	Avian
SRR13318616	Peromyscus maniculatus	Rodent	high	NA	NA	FALSE	NA	NA	NA	NA	Rodent
SRR13326270	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR13340535	Canis lupus familiaris	Canine	high	NA	NA	FALSE	NA	NA	NA	NA	Canine
SRR20962856	Helicoverpa assulta	Other	low	NA	NA	TRUE	NA	NA	NA	NA	Other
SRR19748697	Heteroplexis vernonioides	Other	low	NA	NA	TRUE	NA	NA	NA	NA	Other
SRR13354852	human gut metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR13354858	human gut metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR13354908	human gut metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR13376341	Canis lupus familiaris	Canine	high	NA	NA	FALSE	NA	NA	NA	NA	Canine
SRR13376351	Canis lupus familiaris	Canine	high	NA	NA	FALSE	NA	NA	NA	NA	Canine
SRR13376362	Canis lupus familiaris	Canine	high	NA	NA	FALSE	NA	NA	NA	NA	Canine
SRR13376374	Canis lupus familiaris	Canine	high	NA	NA	FALSE	NA	NA	NA	NA	Canine
SRR13402751	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR13434048	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR13434049	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR13434050	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR13434052	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR13434053	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR13434063	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR13434076	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR13434080	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR13434091	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR13434092	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR13434093	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR13434102	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR13434107	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR13434114	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR13434122	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR13434125	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR13434126	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR13434128	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR13434133	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR13434134	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR13434142	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR13434145	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR13434149	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR13434151	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR13434152	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR13434162	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR13434166	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR13434168	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR13434169	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR13434170	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR13442154	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR13503349	air metagenome	Metagenome	manual	NA	Metagenome	FALSE	NA	NA	NA	NA	Metagenome
SRR13516715	Cebus imitator	Non-human Primate	high	NA	NA	FALSE	NA	NA	NA	NA	Non-human Primate
SRR13516717	Saimiri sciureus	Non-human Primate	high	NA	NA	FALSE	NA	NA	NA	NA	Non-human Primate
SRR13518206	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR13557276	human gut metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR13557514	human gut metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR13557608	human gut metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR13559360	Mus musculus	Rodent	high	NA	NA	FALSE	NA	NA	NA	NA	Rodent
SRR13614872	Mus musculus	Rodent	high	NA	NA	FALSE	NA	NA	NA	NA	Rodent
SRR13657713	Mus musculus	Rodent	high	NA	NA	FALSE	NA	NA	NA	NA	Rodent
SRR13657717	Mus musculus	Rodent	high	NA	NA	FALSE	NA	NA	NA	NA	Rodent
SRR13674515	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR13694844	human vaginal metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR13695832	Human papillomavirus	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR19748698	Heteroplexis vernonioides	Other	low	NA	NA	TRUE	NA	NA	NA	NA	Other
SRR13712839	human gut metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR13725746	metagenome	Human	medium	Homo sapiens GER_SNF_F291	NA	FALSE	NA	NA	NA	NA	Human
SRR13725750	metagenome	Human	medium	Homo sapiens GER_SNF_F291	NA	FALSE	NA	NA	NA	NA	Human
SRR13725753	metagenome	Human	medium	Homo sapiens GER_SNF_F291	NA	FALSE	NA	NA	NA	NA	Human
SRR13725754	metagenome	Human	medium	Homo sapiens GER_SNF_F199	NA	FALSE	NA	NA	NA	NA	Human
SRR13725755	metagenome	Human	medium	Homo sapiens GER_SNF_F199	NA	FALSE	NA	NA	NA	NA	Human
SRR13725756	metagenome	Human	medium	Homo sapiens GER_SNF_F199	NA	FALSE	NA	NA	NA	NA	Human
SRR13725757	metagenome	Human	medium	Homo sapiens GER_SNF_F199	NA	FALSE	NA	NA	NA	NA	Human
SRR13725758	metagenome	Human	medium	Homo sapiens GER_SNF_F199	NA	FALSE	NA	NA	NA	NA	Human
SRR13725760	metagenome	Human	medium	Homo sapiens GER_SNF_F199	NA	FALSE	NA	NA	NA	NA	Human
SRR13725761	metagenome	Human	medium	Homo sapiens GER_SNF_F199	NA	FALSE	NA	NA	NA	NA	Human
SRR13725762	metagenome	Human	medium	Homo sapiens GER_SNF_F199	NA	FALSE	NA	NA	NA	NA	Human
SRR13725767	metagenome	Human	medium	Homo sapiens GER_SNF_F123	NA	FALSE	NA	NA	NA	NA	Human
SRR13725821	metagenome	Human	medium	Homo sapiens GER_SNF_F332	NA	FALSE	NA	NA	NA	NA	Human
SRR13725873	metagenome	Human	medium	Homo sapiens GER_SNF_F147	NA	FALSE	NA	NA	NA	NA	Human
SRR13725875	metagenome	Human	medium	Homo sapiens GER_SNF_F147	NA	FALSE	NA	NA	NA	NA	Human
SRR13725876	metagenome	Human	medium	Homo sapiens GER_SNF_F147	NA	FALSE	NA	NA	NA	NA	Human
SRR13725880	metagenome	Human	medium	Homo sapiens GER_SNF_F147	NA	FALSE	NA	NA	NA	NA	Human
SRR13725888	metagenome	Human	medium	Homo sapiens GER_SNF_F332	NA	FALSE	NA	NA	NA	NA	Human
SRR13725916	metagenome	Human	medium	Homo sapiens GER_SNF_F190	NA	FALSE	NA	NA	NA	NA	Human
SRR13725917	metagenome	Human	medium	Homo sapiens GER_SNF_F190	NA	FALSE	NA	NA	NA	NA	Human
SRR13725919	metagenome	Human	medium	Homo sapiens GER_SNF_F190	NA	FALSE	NA	NA	NA	NA	Human
SRR13725926	metagenome	Human	medium	Homo sapiens GER_SNF_F332	NA	FALSE	NA	NA	NA	NA	Human
SRR13725936	metagenome	Human	medium	Homo sapiens GER_SNF_F130	NA	FALSE	NA	NA	NA	NA	Human
SRR13725939	metagenome	Human	medium	Homo sapiens GER_SNF_F130	NA	FALSE	NA	NA	NA	NA	Human
SRR13725945	metagenome	Human	medium	Homo sapiens GER_SNF_F130	NA	FALSE	NA	NA	NA	NA	Human
SRR13725946	metagenome	Human	medium	Homo sapiens GER_SNF_F130	NA	FALSE	NA	NA	NA	NA	Human
SRR13725948	metagenome	Human	medium	Homo sapiens GER_SNF_F130	NA	FALSE	NA	NA	NA	NA	Human
SRR13725950	metagenome	Human	medium	Homo sapiens GER_SNF_F130	NA	FALSE	NA	NA	NA	NA	Human
SRR13725958	metagenome	Human	medium	Homo sapiens GER_SNF_F380	NA	FALSE	NA	NA	NA	NA	Human
SRR13725963	metagenome	Human	medium	Homo sapiens GER_SNF_F380	NA	FALSE	NA	NA	NA	NA	Human
SRR13725978	metagenome	Human	medium	Homo sapiens GER_SNF_F138	NA	FALSE	NA	NA	NA	NA	Human
SRR13725979	metagenome	Human	medium	Homo sapiens GER_SNF_F138	NA	FALSE	NA	NA	NA	NA	Human
SRR13725980	metagenome	Human	medium	Homo sapiens GER_SNF_F138	NA	FALSE	NA	NA	NA	NA	Human
SRR13725981	metagenome	Human	medium	Homo sapiens GER_SNF_F138	NA	FALSE	NA	NA	NA	NA	Human
SRR13725982	metagenome	Human	medium	Homo sapiens GER_SNF_F138	NA	FALSE	NA	NA	NA	NA	Human
SRR13725984	metagenome	Human	medium	Homo sapiens GER_SNF_F138	NA	FALSE	NA	NA	NA	NA	Human
SRR13725985	metagenome	Human	medium	Homo sapiens GER_SNF_F138	NA	FALSE	NA	NA	NA	NA	Human
SRR13725987	metagenome	Human	medium	Homo sapiens GER_SNF_F138	NA	FALSE	NA	NA	NA	NA	Human
SRR13725989	metagenome	Human	medium	Homo sapiens GER_SNF_F138	NA	FALSE	NA	NA	NA	NA	Human
SRR13725996	metagenome	Human	medium	Homo sapiens GER_SNF_F310	NA	FALSE	NA	NA	NA	NA	Human
SRR13725997	metagenome	Human	medium	Homo sapiens GER_SNF_F310	NA	FALSE	NA	NA	NA	NA	Human
SRR13726001	metagenome	Human	medium	Homo sapiens GER_SNF_F310	NA	FALSE	NA	NA	NA	NA	Human
SRR13726002	metagenome	Human	medium	Homo sapiens GER_SNF_F177	NA	FALSE	NA	NA	NA	NA	Human
SRR13726003	metagenome	Human	medium	Homo sapiens GER_SNF_F177	NA	FALSE	NA	NA	NA	NA	Human
SRR13726004	metagenome	Human	medium	Homo sapiens GER_SNF_F177	NA	FALSE	NA	NA	NA	NA	Human
SRR13726006	metagenome	Human	medium	Homo sapiens GER_SNF_F177	NA	FALSE	NA	NA	NA	NA	Human
SRR13726007	metagenome	Human	medium	Homo sapiens GER_SNF_F177	NA	FALSE	NA	NA	NA	NA	Human
SRR13726009	metagenome	Human	medium	Homo sapiens GER_SNF_F177	NA	FALSE	NA	NA	NA	NA	Human
SRR13726015	metagenome	Human	medium	Homo sapiens GER_SNF_F351	NA	FALSE	NA	NA	NA	NA	Human
SRR13726016	metagenome	Human	medium	Homo sapiens GER_SNF_F351	NA	FALSE	NA	NA	NA	NA	Human
SRR13726022	metagenome	Human	medium	Homo sapiens GER_SNF_F116	NA	FALSE	NA	NA	NA	NA	Human
SRR13726025	metagenome	Human	medium	Homo sapiens GER_SNF_F116	NA	FALSE	NA	NA	NA	NA	Human
SRR13726027	metagenome	Human	medium	Homo sapiens GER_SNF_F116	NA	FALSE	NA	NA	NA	NA	Human
SRR13726042	metagenome	Human	medium	Homo sapiens GER_SNF_F270	NA	FALSE	NA	NA	NA	NA	Human
SRR13726044	metagenome	Human	medium	Homo sapiens GER_SNF_F270	NA	FALSE	NA	NA	NA	NA	Human
SRR13726049	metagenome	Human	medium	Homo sapiens GER_SNF_F120	NA	FALSE	NA	NA	NA	NA	Human
SRR13726050	metagenome	Human	medium	Homo sapiens GER_SNF_F120	NA	FALSE	NA	NA	NA	NA	Human
SRR13726051	metagenome	Human	medium	Homo sapiens GER_SNF_F120	NA	FALSE	NA	NA	NA	NA	Human
SRR13726052	metagenome	Human	medium	Homo sapiens GER_SNF_F120	NA	FALSE	NA	NA	NA	NA	Human
SRR13726053	metagenome	Human	medium	Homo sapiens GER_SNF_F120	NA	FALSE	NA	NA	NA	NA	Human
SRR13726055	metagenome	Human	medium	Homo sapiens GER_SNF_F120	NA	FALSE	NA	NA	NA	NA	Human
SRR13726056	metagenome	Human	medium	Homo sapiens GER_SNF_F120	NA	FALSE	NA	NA	NA	NA	Human
SRR13726060	metagenome	Human	medium	Homo sapiens GER_SNF_F344	NA	FALSE	NA	NA	NA	NA	Human
SRR13726061	metagenome	Human	medium	Homo sapiens GER_SNF_F344	NA	FALSE	NA	NA	NA	NA	Human
SRR13726063	metagenome	Human	medium	Homo sapiens GER_SNF_F344	NA	FALSE	NA	NA	NA	NA	Human
SRR13726064	metagenome	Human	medium	Homo sapiens GER_SNF_F344	NA	FALSE	NA	NA	NA	NA	Human
SRR13726070	metagenome	Human	medium	Homo sapiens GER_SNF_F228	NA	FALSE	NA	NA	NA	NA	Human
SRR13726072	metagenome	Human	medium	Homo sapiens GER_SNF_F228	NA	FALSE	NA	NA	NA	NA	Human
SRR13726074	metagenome	Human	medium	Homo sapiens GER_SNF_F228	NA	FALSE	NA	NA	NA	NA	Human
SRR13726078	metagenome	Human	medium	Homo sapiens GER_SNF_F145	NA	FALSE	NA	NA	NA	NA	Human
SRR13726079	metagenome	Human	medium	Homo sapiens GER_SNF_F145	NA	FALSE	NA	NA	NA	NA	Human
SRR13726080	metagenome	Human	medium	Homo sapiens GER_SNF_F145	NA	FALSE	NA	NA	NA	NA	Human
SRR13726081	metagenome	Human	medium	Homo sapiens GER_SNF_F145	NA	FALSE	NA	NA	NA	NA	Human
SRR13726082	metagenome	Human	medium	Homo sapiens GER_SNF_F145	NA	FALSE	NA	NA	NA	NA	Human
SRR13726083	metagenome	Human	medium	Homo sapiens GER_SNF_F145	NA	FALSE	NA	NA	NA	NA	Human
SRR13726084	metagenome	Human	medium	Homo sapiens GER_SNF_F145	NA	FALSE	NA	NA	NA	NA	Human
SRR13729787	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR13740790	human urinary tract metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR13740987	human gut metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR13740989	human gut metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR13740998	human gut metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR13741004	human gut metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR13741007	human gut metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR13741008	human gut metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR13741014	human gut metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR13741024	human gut metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR13765801	Sarcophilus harrisii	Marsupial	high	NA	NA	FALSE	NA	NA	NA	NA	Marsupial
SRR13765808	Sarcophilus harrisii	Marsupial	high	NA	NA	FALSE	NA	NA	NA	NA	Marsupial
SRR13765811	Sarcophilus harrisii	Marsupial	high	NA	NA	FALSE	NA	NA	NA	NA	Marsupial
SRR13771794	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR13771795	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR13771796	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR13783792	Mustela nivalis	Mustelid	high	NA	NA	FALSE	NA	NA	NA	NA	Mustelid
SRR13784154	Felis catus	Feline	high	NA	NA	FALSE	NA	NA	NA	NA	Feline
SRR13784163	Felis catus	Feline	high	NA	NA	FALSE	NA	NA	NA	NA	Feline
SRR13784164	Felis catus	Feline	high	NA	NA	FALSE	NA	NA	NA	NA	Feline
SRR13784171	Felis catus	Feline	high	NA	NA	FALSE	NA	NA	NA	NA	Feline
SRR13784172	Felis catus	Feline	high	NA	NA	FALSE	NA	NA	NA	NA	Feline
SRR13784173	Felis catus	Feline	high	NA	NA	FALSE	NA	NA	NA	NA	Feline
SRR13784175	Felis catus	Feline	high	NA	NA	FALSE	NA	NA	NA	NA	Feline
SRR13789150	metagenome	Human	medium	Homo sapiens GER_SNF_F291	NA	FALSE	NA	NA	NA	NA	Human
SRR13789151	metagenome	Human	medium	Homo sapiens GER_SNF_F291	NA	FALSE	NA	NA	NA	NA	Human
SRR13789153	metagenome	Human	medium	Homo sapiens GER_CD_S94	NA	FALSE	NA	NA	NA	NA	Human
SRR13789154	metagenome	Human	medium	Homo sapiens GER_CD_S81	NA	FALSE	NA	NA	NA	NA	Human
SRR13789157	metagenome	Human	medium	Homo sapiens GER_SNF_F291	NA	FALSE	NA	NA	NA	NA	Human
SRR13789161	metagenome	Human	medium	Homo sapiens GER_SNF_F291	NA	FALSE	NA	NA	NA	NA	Human
SRR13789162	metagenome	Human	medium	Homo sapiens GER_SNF_F291	NA	FALSE	NA	NA	NA	NA	Human
SRR13789163	metagenome	Human	medium	Homo sapiens GER_SNF_F291	NA	FALSE	NA	NA	NA	NA	Human
SRR13789165	metagenome	Human	medium	Homo sapiens GER_CD_S50	NA	FALSE	NA	NA	NA	NA	Human
