 ,node,branch.length,label,isTip,x,y,branch,angle,x10,status,generalization,broader_gen,specific_species,
2113,998,0.456937123,JF939718.1_45_1217_1,TRUE,5.157933174,115,4.929464613,37.2972973,Dyoiotapapillomavirus,ncbi,Equine,Equine,Equus_caballus,Equus_caballus_associated
2068,948,0.253327572,JQ965698.1_99_1274_1,TRUE,5.582301895,124,5.455638109,40.21621622,Dyorhopapillomavirus,ncbi,Equine,Equine,Equus_caballus,Equus_caballus_associated
2067,949,0.162798038,JX035935.1_99_1274_1,TRUE,5.424041003,122,5.342641985,39.56756757,Dyorhopapillomavirus,ncbi,Equine,Equine,Equus_caballus,Equus_caballus_associated
1915,787,0.412874874,OP699054.1_120_1304_1,TRUE,6.538127502,382,6.331690065,123.8918919,Equus_asinus_associated,ncbi,Equine,Equine,Equus_asinus_associated,Equus_asinus_associated
2111,994,0.568541784,OP870083.1_225_1385_1,TRUE,5.030696022,116,4.74642513,37.62162162,Equus_caballus_associated,ncbi,Equine,Equine,Equus_caballus_associated,Equus_caballus_associated
2112,995,0.433640903,MN117918.1_84_1265_1,TRUE,5.083339975,117,4.866519523,37.94594595,Equus_caballus_associated,ncbi,Equine,Equine,Equus_caballus_associated,Equus_caballus_associated
1622,503,1.344286647,SRR4075526_1936_,TRUE,6.240717411,747,5.568574088,242.2702703,Horse_associated,novel,Equine,Equine,Horse_associated,Horse_associated
2044,925,0.742939853,KU963288.1_102_1274_1,TRUE,5.352051399,202,4.980581472,65.51351351,Treiskappapapillomavirus,ncbi,Equine,Equine,Equus_caballus,Equus_caballus_associated
2044,924,0.83973146,AF394740.1_87_1283_1,TRUE,5.448843006,201,5.028977276,65.18918919,Zetapapillomavirus,ncbi,Equine,Equine,Equus,Equus_associated
1783,660,1.03E-06,OL310516.1_78_1253_1,TRUE,4.957333377,453,4.957332864,146.9189189,Dyothetapapillomavirus,ncbi,Feline,Feline,Felis_domesticus,Felis_domesticus_associated
1807,675,0.191688096,BK066374.1_111_1289_1,TRUE,6.246494661,265,6.150650613,85.94594595,Felis_associated,ncbi,Feline,Feline,Felis_associated,Felis_associated
1300,171,0.4602219,KY853656.1_60_1226_1,TRUE,5.87405531,755,5.64394436,244.8648649,Felis_catus_associated,ncbi,Feline,Feline,Felis_catus_associated,Felis_catus_associated
1303,173,0.20846316,OQ836188.1_108_1277_1,TRUE,6.320790587,759,6.216559007,246.1621622,Felis_catus_associated,ncbi,Feline,Feline,Felis_catus_associated,Felis_catus_associated
1303,174,0.11964495,MN857145.1_78_1238_1,TRUE,6.231972376,760,6.172149902,246.4864865,Felis_catus_associated,ncbi,Feline,Feline,Felis_catus_associated,Felis_catus_associated
1809,680,0.125448714,BK066513.1_87_1274_1,TRUE,5.811665437,261,5.74894108,84.64864865,Felis_catus_associated,ncbi,Feline,Feline,Felis_catus_associated,Felis_catus_associated
1803,670,0.102490454,OR915587.1_135_1328_1,TRUE,6.175749476,257,6.124504249,83.35135135,Lambdapapillomavirus,ncbi,Feline,Feline,Caracal_caracal,Caracal_caracal_associated
1804,672,0.070330985,AF377865.1_192_1367_1,TRUE,5.803704871,259,5.768539379,84,Lambdapapillomavirus,ncbi,Feline,Feline,Felis_domesticus,Felis_domesticus_associated
1804,673,0.159732832,AY904724.1_57_1238_1,TRUE,5.893106718,260,5.813240302,84.32432432,Lambdapapillomavirus,ncbi,Feline,Feline,Panthera_leo,Panthera_leo_associated
1808,676,0.377027435,OR915584.1_84_1265_1,TRUE,6.210304791,266,6.021791074,86.27027027,Lambdapapillomavirus,ncbi,Feline,Feline,Caracal_caracal,Caracal_caracal_associated
1800,681,0.509555892,OR915590.1_87_1265_1,TRUE,6.024236946,256,5.769459001,83.02702703,Lambdapapillomavirus,ncbi,Feline,Feline,Caracal_caracal,Caracal_caracal_associated
1807,674,0.21254618,MH910493.1_117_1316_1,TRUE,6.267352744,264,6.161079655,85.62162162,Leopardus_wiedii_associated,ncbi,Feline,Feline,Leopardus_wiedii_associated,Leopardus_wiedii_associated
1302,175,0.173617075,BK066472.1_117_1283_1,TRUE,5.778763515,758,5.691954977,245.8378378,Panthera_pardus_associcated,ncbi,Feline,Feline,Panthera_pardus_associcated,Panthera_pardus_associcated
1803,671,0.128254709,BK066893.1_138_1331_1,TRUE,6.201513731,258,6.137386376,83.67567568,Panthera_pardus_associcated,ncbi,Feline,Feline,Panthera_pardus_associcated,Panthera_pardus_associcated
1300,172,0.231801147,LC333412.2_96_1277_1,TRUE,5.645634557,756,5.529733984,245.1891892,Taupapillomavirus,ncbi,Feline,Feline,Felis_domesticus,Felis_domesticus_associated
1301,176,0.110509491,JX972168.1_72_1247_1,TRUE,5.589345255,757,5.53409051,245.5135135,Taupapillomavirus,ncbi,Feline,Feline,Felis_domesticus,Felis_domesticus_associated
1702,577,0.065330822,BK066462.1_78_1295_1,TRUE,5.358090949,704,5.325425538,228.3243243,Taupapillomavirus,ncbi,Feline,Feline,Panthera,Panthera_associated
2218,1108,0.804421179,BK066762.1_57_1157_1,TRUE,3.034357001,11,2.632146411,3.567567568,Leptobrachium_leishanense_associated,ncbi,Amphibian,Amphibian,Leptobrachium_leishanense_associated,Leptobrachium_leishanense_associated
2218,1109,1.308241113,BK066795.1_45_1154_1,TRUE,3.538176935,12,2.884056378,3.891891892,Leptobrachium_leishanense_associated,ncbi,Amphibian,Amphibian,Leptobrachium_leishanense_associated,Leptobrachium_leishanense_associated
2207,1098,0.620422862,SRR8104729_654_,TRUE,4.083761915,27,3.773550485,8.756756757,Limnonectes_kadarsani_associated,novel,Amphibian,Amphibian,Limnonectes_kadarsani_associated,Limnonectes_kadarsani_associated
2213,1107,0.74960322,SRR20701368_3697_,TRUE,3.068835534,13,2.694033924,4.216216216,Lithobates_catesbeianus_associated,novel,Amphibian,Amphibian,Lithobates_catesbeianus_associated,Lithobates_catesbeianus_associated
2202,1091,0.349911769,SRR22691042_22193_,TRUE,3.254401635,20,3.079445751,6.486486486,Oophaga_sylvatica_associated,novel,Amphibian,Amphibian,Oophaga_sylvatica_associated,Oophaga_sylvatica_associated
2217,1106,0.045706676,SRR19430196_31104_,TRUE,2.700887081,15,2.678033743,4.864864865,Ptychadena_beka_associated,novel,Amphibian,Amphibian,Ptychadena_beka_associated,Ptychadena_beka_associated
2217,1105,0.156520259,SRR24719200_30273_,TRUE,2.811700665,14,2.733440535,4.540540541,Ptychadena_cooperi_associated,novel,Amphibian,Amphibian,Ptychadena_cooperi_associated,Ptychadena_cooperi_associated
2216,1104,0.248136488,SRR24719138_20345_,TRUE,2.848838815,18,2.724770571,5.837837838,Ptychadena_erlangeri_associated,novel,Amphibian,Amphibian,Ptychadena_erlangeri_associated,Ptychadena_erlangeri_associated
2215,1102,0.592396931,SRR14731645_238372_,TRUE,3.123783866,16,2.827585401,5.189189189,Ptychadena_neumanni_associated,novel,Amphibian,Amphibian,Ptychadena_neumanni_associated,Ptychadena_neumanni_associated
2216,1103,0.315327395,SRR14731645_254385_,TRUE,2.916029722,17,2.758366024,5.513513514,Ptychadena_neumanni_associated,novel,Amphibian,Amphibian,Ptychadena_neumanni_associated,Ptychadena_neumanni_associated
2210,1101,1.568511761,SRR19430023Score_255.782_,TRUE,4.620453124,24,3.836197244,7.783783784,Ptychadena_nilotica_associated,novel,Amphibian,Amphibian,Ptychadena_nilotica_associated,Ptychadena_nilotica_associated
2204,1094,0.670091387,BK066841.1_57_1214_1,TRUE,3.559471141,21,3.224425447,6.810810811,Rana_jiemuxiensis_associated,ncbi,Amphibian,Amphibian,Rana_jiemuxiensis_associated,Rana_jiemuxiensis_associated
2208,1097,0.448318988,BK066894.1_9_1235_1,TRUE,4.173739911,28,3.949580417,9.081081081,Rana_jiemuxiensis_associated,ncbi,Amphibian,Amphibian,Rana_jiemuxiensis_associated,Rana_jiemuxiensis_associated
2211,1099,0.378884215,BK066313.1_45_1187_1,TRUE,4.315183129,25,4.125741021,8.108108108,Rana_jiemuxiensis_associated,ncbi,Amphibian,Amphibian,Rana_jiemuxiensis_associated,Rana_jiemuxiensis_associated
2211,1100,0.315589027,SRR4332828_66_,TRUE,4.25188794,26,4.094093427,8.432432432,Rana_jiemuxiensis_associated,novel,Amphibian,Amphibian,Rana_jiemuxiensis_associated,Rana_jiemuxiensis_associated
2199,1110,2.039053846,MW582900.1_141_1166_1,TRUE,3.126239842,10,2.106712919,3.243243243,Rhinella_marina_associated,ncbi,Amphibian,Amphibian,Rhinella_marina_associated,Rhinella_marina_associated
2205,1092,0.067695928,SRR24184635SRR24184635Score_265.377_Ed,TRUE,3.83704957,22,3.803201606,7.135135135,Zhangixalus_dugritei_associated,novel,Amphibian,Amphibian,Zhangixalus_dugritei_associated,Zhangixalus_dugritei_associated
2209,1096,0.349303844,SRR24111646_5467979_,TRUE,4.22284195,30,4.048190028,9.72972973,Zhangixalus_dugritei_associated,novel,Amphibian,Amphibian,Zhangixalus_dugritei_associated,Zhangixalus_dugritei_associated
2205,1093,0.094812365,SRR24184640_192549_,TRUE,3.864166007,23,3.816759825,7.459459459,Zhangixalus_hui_associated,novel,Amphibian,Amphibian,Zhangixalus_hui_associated,Zhangixalus_hui_associated
2074,952,0.286497348,KX954132.1_69_1253_1,TRUE,5.826972554,146,5.68372388,47.35135135,Deltapapillomavirus,ncbi,Giraffid,Other,Giraffa_camelopardalis,Giraffa_camelopardalis
2073,953,0.409982082,SRR18312696_386168_,TRUE,5.716167253,144,5.511176212,46.7027027,Giraffa_reticulata_associated,novel,Giraffid,Other,Giraffa_reticulata_associated,Giraffa_reticulata_associated
2074,951,0.207997239,MH049343.1_54_1238_1,TRUE,5.748472445,145,5.644473826,47.02702703,Okapia_johnstoni_associated,ncbi,Giraffid,Other,Okapia_johnstoni_associated,Okapia_johnstoni_associated
1319,180,0.09821922,SRR11059661_1679_,TRUE,6.299642604,954,6.250532994,309.4054054,Drosophila_melanogaster_associated,novel,Insect,Other,Drosophila_melanogaster_associated,Drosophila_melanogaster_associated
1138,2,0.298134273,AB040456.1_153_1328_1,TRUE,6.073090292,542,5.924023156,175.7837838,Alphapapillomavirus,ncbi,Human,Human,Alphapapillomavirus,Human_associated
1138,3,2.18E-06,AY330620.1_102_1286_1,TRUE,5.774958198,543,5.774957109,176.1081081,Alphapapillomavirus,ncbi,Human,Human,Alphapapillomavirus,Human_associated
1137,4,0.191447813,AB542808.1_90_1274_1,TRUE,5.801427738,541,5.705703831,175.4594595,Alphapapillomavirus,ncbi,Human,Human,Alphapapillomavirus,Human_associated
1136,5,0.226731763,GU014532.1_402_1586_1,TRUE,5.772836921,540,5.659471039,175.1351351,Alphapapillomavirus,ncbi,Human,Human,Alphapapillomavirus,Human_associated
1143,6,0.097490292,HW350065.1_216_1397_1,TRUE,6.100628669,555,6.051883524,180,Alphapapillomavirus,ncbi,Human,Human,Alphapapillomavirus,Human_associated
1144,7,0.163285532,KJ145795.1_198_1382_1,TRUE,6.201476319,556,6.119833553,180.3243243,Alphapapillomavirus,ncbi,Human,Human,Alphapapillomavirus,Human_associated
1144,8,0.045466566,HW350071.1_234_1418_1,TRUE,6.083657354,557,6.060924071,180.6486486,Alphapapillomavirus,ncbi,Human,Human,Alphapapillomavirus,Human_associated
1142,9,0.140298461,AJ620209.1_165_1346_1,TRUE,6.065409248,554,5.995260018,179.6756757,Alphapapillomavirus,ncbi,Human,Human,Alphapapillomavirus,Human_associated
1145,10,0.091741681,AF151983.1_123_1304_1,TRUE,6.008507216,552,5.962636375,179.027027,Alphapapillomavirus,ncbi,Human,Human,Alphapapillomavirus,Human_associated
1145,11,0.099730182,DQ080083.1_540_1721_1,TRUE,6.016495717,553,5.966630626,179.3513514,Alphapapillomavirus,ncbi,Human,Human,Alphapapillomavirus,Human_associated
1149,12,0.079766357,GQ244463.1_123_1319_1,TRUE,6.315348934,550,6.275465755,178.3783784,Alphapapillomavirus,ncbi,Human,Human,Alphapapillomavirus,Human_associated
1149,13,0.076152619,AF293960.1_276_1460_1,TRUE,6.311735196,551,6.273658886,178.7027027,Alphapapillomavirus,ncbi,Human,Human,Alphapapillomavirus,Human_associated
1148,14,0.058494056,AF349909.1_186_1376_1,TRUE,6.171418911,549,6.142171883,178.0540541,Alphapapillomavirus,ncbi,Human,Human,Alphapapillomavirus,Human_associated
1146,16,0.1037072,AF436128.1_102_1283_1,TRUE,5.996116373,547,5.944262773,177.4054054,Alphapapillomavirus,ncbi,Human,Human,Alphapapillomavirus,Human_associated
1151,17,0.082283363,AB211993.1_387_1553_1,TRUE,5.984954411,545,5.94381273,176.7567568,Alphapapillomavirus,ncbi,Human,Human,Alphapapillomavirus,Human_associated
1151,18,0.013892152,DQ080000.1_102_1262_1,TRUE,5.9165632,546,5.909617125,177.0810811,Alphapapillomavirus,ncbi,Human,Human,Alphapapillomavirus,Human_associated
1150,19,0.081633881,AB361563.1_123_1286_1,TRUE,5.933557755,544,5.892740815,176.4324324,Alphapapillomavirus,ncbi,Human,Human,Alphapapillomavirus,Human_associated
1160,20,0.124040359,DQ080079.1_78_1259_1,TRUE,6.282575261,581,6.220555081,188.4324324,Alphapapillomavirus,ncbi,Human,Human,Alphapapillomavirus,Human_associated
1159,22,0.083239624,HW350133.1_45_1223_1,TRUE,6.195144124,580,6.153524312,188.1081081,Alphapapillomavirus,ncbi,Human,Human,Alphapapillomavirus,Human_associated
1158,23,0.198121933,KC470286.1_78_1259_1,TRUE,6.291515454,579,6.192454488,187.7837838,Alphapapillomavirus,ncbi,Human,Human,Alphapapillomavirus,Human_associated
1164,24,0.058015537,CS077205.1_45_1235_1,TRUE,6.432045606,587,6.403037838,190.3783784,Alphapapillomavirus,ncbi,Human,Human,Alphapapillomavirus,Human_associated
1166,25,2.61E-06,AY262282.1_240_1421_1,TRUE,6.532132762,589,6.532131458,191.027027,Alphapapillomavirus,ncbi,Human,Human,Alphapapillomavirus,Human_associated
1166,26,0.004029142,DRR336006_10198_,TRUE,6.536159296,590,6.534144725,191.3513514,Alphapapillomavirus,novel,Human,Human,Alphapapillomavirus,Human_associated
1165,27,0.102936937,DQ080080.1_123_1304_1,TRUE,6.505310355,588,6.453841886,190.7027027,Alphapapillomavirus,ncbi,Human,Human,Alphapapillomavirus,Human_associated
1162,29,0.206471027,AF131950.1_162_1343_1,TRUE,6.350076594,585,6.24684108,189.7297297,Alphapapillomavirus,ncbi,Human,Human,Alphapapillomavirus,Human_associated
1167,30,0.165482156,EU918767.1_123_1304_1,TRUE,6.381034357,583,6.298293279,189.0810811,Alphapapillomavirus,ncbi,Human,Human,Alphapapillomavirus,Human_associated
1170,35,0.061272145,AB027021.1_147_1328_1,TRUE,6.110340974,577,6.079704901,187.1351351,Alphapapillomavirus,ncbi,Human,Human,Alphapapillomavirus,Human_associated
1171,36,0.079359913,KF436859.1_87_1274_1,TRUE,5.814268174,573,5.774588217,185.8378378,Alphapapillomavirus,ncbi,Human,Human,Alphapapillomavirus,Human_associated
1171,37,0.083878198,HW350144.1_45_1226_1,TRUE,5.818786459,574,5.77684736,186.1621622,Alphapapillomavirus,ncbi,Human,Human,Alphapapillomavirus,Human_associated
1178,42,0.12691304,GQ246950.1_129_1313_1,TRUE,5.893529531,563,5.830073011,182.5945946,Alphapapillomavirus,ncbi,Human,Human,Alphapapillomavirus,Human_associated
1178,43,0.143255406,HW350049.1_129_1310_1,TRUE,5.909871897,564,5.838244194,182.9189189,Alphapapillomavirus,ncbi,Human,Human,Alphapapillomavirus,Human_associated
1177,44,0.107069124,AB793779.1_99_1280_1,TRUE,5.844979177,562,5.791444615,182.2702703,Alphapapillomavirus,ncbi,Human,Human,Alphapapillomavirus,Human_associated
1176,45,0.125971067,AB745694.1_129_1307_1,TRUE,5.817407233,561,5.7544217,181.9459459,Alphapapillomavirus,ncbi,Human,Human,Alphapapillomavirus,Human_associated
1175,46,0.16746926,U31784.1_162_1343_1,TRUE,5.833063367,560,5.749328736,181.6216216,Alphapapillomavirus,ncbi,Human,Human,Alphapapillomavirus,Human_associated
1182,48,1.03E-06,EF177176.1_198_1370_1,TRUE,6.100227722,569,6.100227209,184.5405405,Alphapapillomavirus,ncbi,Human,Human,Alphapapillomavirus,Human_associated
1181,50,0.125003107,EF177189.1_198_1370_1,TRUE,6.151269574,568,6.088768021,184.2162162,Alphapapillomavirus,ncbi,Human,Human,Alphapapillomavirus,Human_associated
1183,51,0.16228735,HW350056.1_84_1259_1,TRUE,6.046684049,565,5.965540375,183.2432432,Alphapapillomavirus,ncbi,Human,Human,Alphapapillomavirus,Human_associated
1183,52,0.079910485,EF546469.1_84_1253_1,TRUE,5.964307185,566,5.924351942,183.5675676,Alphapapillomavirus,ncbi,Human,Human,Alphapapillomavirus,Human_associated
1186,54,0.166286307,MH745748.1_432_1601_1,TRUE,5.749942491,505,5.666799338,163.7837838,Alphapapillomavirus,ncbi,Human,Human,Alphapapillomavirus,Human_associated
1185,55,0.154054588,AF436129.1_231_1394_1,TRUE,5.626789667,503,5.549762373,163.1351351,Alphapapillomavirus,ncbi,Human,Human,Alphapapillomavirus,Human_associated
1193,56,0.004572627,EU077224.1_123_1316_1,TRUE,5.865761948,527,5.863475635,170.9189189,Alphapapillomavirus,ncbi,Human,Human,Alphapapillomavirus,Human_associated
1195,58,0.091857094,A07020.1_123_1298_1,TRUE,5.907099927,530,5.86117138,171.8918919,Alphapapillomavirus,ncbi,Human,Human,Alphapapillomavirus,Human_associated
1196,60,0.042476358,HM639492.1_123_1298_1,TRUE,5.927474046,532,5.906235867,172.5405405,Alphapapillomavirus,ncbi,Human,Human,Alphapapillomavirus,Human_associated
1194,61,0.186147376,D21208.1_183_1361_1,TRUE,5.940733142,529,5.847659453,171.5675676,Alphapapillomavirus,ncbi,Human,Human,Alphapapillomavirus,Human_associated
1198,63,2.40E-06,AB818687.1_156_1334_1,TRUE,5.618217033,533,5.618215835,172.8648649,Alphapapillomavirus,ncbi,Human,Human,Alphapapillomavirus,Human_associated
1198,64,1.03E-06,DRR336006_14876_,TRUE,5.618215663,534,5.61821515,173.1891892,Alphapapillomavirus,novel,Human,Human,Alphapapillomavirus,Human_associated
1202,65,0.088290376,AF070938.1_48_1226_1,TRUE,6.480035134,538,6.435889946,174.4864865,Alphapapillomavirus,ncbi,Human,Human,Alphapapillomavirus,Human_associated
1202,66,0.095866951,HE962401.1_42_1220_1,TRUE,6.487611709,539,6.439678233,174.8108108,Alphapapillomavirus,ncbi,Human,Human,Alphapapillomavirus,Human_associated
1201,67,0.03937142,HE793047.1_42_1220_1,TRUE,6.129457227,537,6.109771517,174.1621622,Alphapapillomavirus,ncbi,Human,Human,Alphapapillomavirus,Human_associated
1204,72,0.057039485,FB344172.1_45_1226_1,TRUE,5.666281286,523,5.637761543,169.6216216,Alphapapillomavirus,ncbi,Human,Human,Alphapapillomavirus,Human_associated
1203,73,0.19314719,M74117.1_81_1262_1,TRUE,5.69214333,522,5.595569735,169.2972973,Alphapapillomavirus,ncbi,Human,Human,Alphapapillomavirus,Human_associated
1210,74,0.127700382,EF591300.1_147_1319_1,TRUE,5.744602989,515,5.680752798,167.027027,Alphapapillomavirus,ncbi,Human,Human,Alphapapillomavirus,Human_associated
1211,75,0.091714368,JF304764.1_126_1292_1,TRUE,5.750281134,516,5.70442395,167.3513514,Alphapapillomavirus,ncbi,Human,Human,Alphapapillomavirus,Human_associated
1211,76,0.068723298,EF558839.2_87_1250_1,TRUE,5.727290064,517,5.692928415,167.6756757,Alphapapillomavirus,ncbi,Human,Human,Alphapapillomavirus,Human_associated
1209,77,0.120832523,EF558840.1_138_1301_1,TRUE,5.699364549,514,5.638948288,166.7027027,Alphapapillomavirus,ncbi,Human,Human,Alphapapillomavirus,Human_associated
1213,78,0.0591953,EU490516.1_147_1319_1,TRUE,5.680559203,518,5.650961553,168,Alphapapillomavirus,ncbi,Human,Human,Alphapapillomavirus,Human_associated
1213,79,0.063922251,EF558843.1_147_1316_1,TRUE,5.685286154,519,5.653325029,168.3243243,Alphapapillomavirus,ncbi,Human,Human,Alphapapillomavirus,Human_associated
1214,80,0.131424177,EF558841.1_147_1319_1,TRUE,5.74665198,520,5.680939891,168.6486486,Alphapapillomavirus,ncbi,Human,Human,Alphapapillomavirus,Human_associated
1214,81,0.119355995,KT944080.1_147_1316_1,TRUE,5.734583798,521,5.6749058,168.972973,Alphapapillomavirus,ncbi,Human,Human,Alphapapillomavirus,Human_associated
1215,82,0.11005402,EF558838.1_240_1406_1,TRUE,5.758683909,512,5.703656898,166.0540541,Alphapapillomavirus,ncbi,Human,Human,Alphapapillomavirus,Human_associated
1215,83,0.135192759,EF558842.1_198_1364_1,TRUE,5.783822647,513,5.716226268,166.3783784,Alphapapillomavirus,ncbi,Human,Human,Alphapapillomavirus,Human_associated
1217,84,0.122859727,HW350057.1_228_1409_1,TRUE,5.932543927,510,5.871114063,165.4054054,Alphapapillomavirus,ncbi,Human,Human,Alphapapillomavirus,Human_associated
1217,85,0.085857977,KF436826.1_75_1259_1,TRUE,5.895542177,511,5.852613189,165.7297297,Alphapapillomavirus,ncbi,Human,Human,Alphapapillomavirus,Human_associated
1216,86,0.203253824,KR816168.1_159_1337_1,TRUE,5.738767024,509,5.637140113,165.0810811,Alphapapillomavirus,ncbi,Human,Human,Alphapapillomavirus,Human_associated
1219,87,0.201708795,A28090.1_126_1301_1,TRUE,5.857172905,507,5.756318507,164.4324324,Alphapapillomavirus,ncbi,Human,Human,Alphapapillomavirus,Human_associated
1219,88,0.041787632,KT236450.1_117_1292_1,TRUE,5.697251742,508,5.676357926,164.7567568,Alphapapillomavirus,ncbi,Human,Human,Alphapapillomavirus,Human_associated
1222,90,0.112833213,AF020905.1_135_1310_1,TRUE,5.732427833,499,5.676011227,161.8378378,Alphapapillomavirus,ncbi,Human,Human,Alphapapillomavirus,Human_associated
1222,91,0.090865377,DQ344807.1_171_1337_1,TRUE,5.710459997,500,5.665027308,162.1621622,Alphapapillomavirus,ncbi,Human,Human,Alphapapillomavirus,Human_associated
1223,92,0.069240197,LR861871.1_120_1301_1,TRUE,5.695283058,501,5.66066296,162.4864865,Alphapapillomavirus,ncbi,Human,Human,Alphapapillomavirus,Human_associated
